"homeWLP","visitingWLP","homeDiff","visitingDiff","homeLast8WLP","visitingLast8WLP","visitingWLPAsVisitor","homeWLPAsHome","winningTeam"
0.771428571428571,0.428571428571429,6.91428571428571,-4.14285714285714,0.75,0.375,0.5,0.842105263157895,"HOME"
0.342857142857143,0.771428571428571,-2.37142857142857,5.14285714285714,0.875,0.875,0.705882352941177,0.235294117647059,"VISITING"
0.378378378378378,0.363636363636364,-1.51351351351352,-1.03030303030303,0.5,0.25,0.285714285714286,0.4375,"HOME"
0.457142857142857,0.147058823529412,-2.08571428571429,-13.2941176470588,0.5,0.25,0.222222222222222,0.444444444444444,"VISITING"
0.685714285714286,0.694444444444444,2.51428571428571,3.61111111111111,0.625,0.75,0.777777777777778,0.789473684210526,"HOME"
0.848484848484849,0.527777777777778,10.8181818181818,0.888888888888886,0.75,0.25,0.5,0.9375,"HOME"
0.428571428571429,0.444444444444444,-1.8,-1.69444444444444,0.375,0.5,0.294117647058824,0.473684210526316,"VISITING"
0.305555555555556,0.342105263157895,-6.58333333333334,-5.31578947368422,0.25,0.375,0.409090909090909,0.294117647058824,"HOME"
0.472222222222222,0.361111111111111,0.666666666666671,-2.72222222222221,0.5,0.625,0.368421052631579,0.588235294117647,"HOME"
0.583333333333333,0.578947368421053,3.52777777777779,2.52631578947368,0.5,0.75,0.590909090909091,0.666666666666667,"HOME"
0.485714285714286,0.714285714285714,0.228571428571442,3.88571428571429,0.375,0.5,0.647058823529412,0.6875,"HOME"
0.513513513513513,0.147058823529412,0.702702702702709,-9.85294117647058,0.625,0,0.125,0.466666666666667,"HOME"
0.685714285714286,0.352941176470588,6,-1.11764705882352,0.375,0.25,0.266666666666667,0.777777777777778,"HOME"
0.333333333333333,0.444444444444444,-2.3888888888889,-2.08333333333333,0.875,0.375,0.470588235294118,0.222222222222222,"HOME"
0.128205128205128,0.368421052631579,-8.48717948717947,-3.76315789473684,0,0.5,0.333333333333333,0.157894736842105,"VISITING"
0.675675675675676,0.526315789473684,3.08108108108108,1.05263157894737,0.625,0.625,0.545454545454545,0.611111111111111,"HOME"
0.666666666666667,0.702702702702703,6.61111111111111,7.05405405405405,0.625,0.75,0.722222222222222,0.761904761904762,"HOME"
0.694444444444444,0.351351351351351,4.38888888888889,-2.78378378378378,0.5,0.5,0.35,0.666666666666667,"HOME"
0.171428571428571,0.394736842105263,-12.8571428571429,-1.36842105263158,0.25,0.625,0.333333333333333,0.0625,"HOME"
0.142857142857143,0.594594594594595,-9.97142857142858,3.56756756756756,0,0.5,0.5,0.166666666666667,"VISITING"
0.777777777777778,0.333333333333333,7.16666666666667,-5.61538461538461,0.75,0.25,0.391304347826087,0.85,"HOME"
0.777777777777778,0.694444444444444,5.08333333333334,2.88888888888889,0.875,0.625,0.5625,0.833333333333333,"HOME"
0.416666666666667,0.513513513513513,-2.02777777777779,0.378378378378372,0.375,0.125,0.470588235294118,0.45,"HOME"
0.675675675675676,0.416666666666667,6.97297297297297,-4.47222222222223,0.75,0.25,0.470588235294118,0.772727272727273,"VISITING"
0.324324324324324,0.783783783783784,-5.94594594594594,7.27027027027027,0.375,0.875,0.6875,0.333333333333333,"VISITING"
0.694444444444444,0.564102564102564,3.47222222222223,2.33333333333334,0.5,0.625,0.565217391304348,0.777777777777778,"HOME"
0.342857142857143,0.5,-1.45714285714286,0.527777777777786,0.25,0.5,0.315789473684211,0.421052631578947,"HOME"
0.432432432432432,0.702702702702703,-2.16216216216216,4.67567567567568,0.375,0.625,0.722222222222222,0.421052631578947,"VISITING"
0.684210526315789,0.325,3.21052631578948,-5.75,0.625,0.25,0.375,0.631578947368421,"VISITING"
0.694444444444444,0.351351351351351,6.19444444444446,-2.18918918918919,0.375,0.875,0.444444444444444,0.789473684210526,"VISITING"
0.194444444444444,0.783783783783784,-12.4722222222222,5.78378378378379,0.375,1,0.722222222222222,0.117647058823529,"VISITING"
0.55,0.5,1.97500000000001,-0.131578947368425,0.5,0.125,0.444444444444444,0.5625,"HOME"
0.432432432432432,0.684210526315789,-1.45945945945947,6.34210526315789,0.5,0.75,0.684210526315789,0.476190476190476,"VISITING"
0.342105263157895,0.852941176470588,-3.10526315789474,11.0294117647059,0.375,0.75,0.764705882352941,0.352941176470588,"VISITING"
0.384615384615385,0.138888888888889,-1.35897435897436,-10.1111111111111,0.5,0,0.117647058823529,0.470588235294118,"VISITING"
0.315789473684211,0.432432432432432,-6.10526315789474,-3.97297297297297,0.375,0.375,0.5,0.315789473684211,"VISITING"
0.675675675675676,0.605263157894737,1.97297297297297,3.86842105263158,0.5,0.625,0.526315789473684,0.8,"HOME"
0.361111111111111,0.789473684210526,-1.19444444444444,6.10526315789474,0.375,1,0.736842105263158,0.45,"VISITING"
0.421052631578947,0.702702702702703,-2.47368421052632,3.70270270270271,0.25,0.625,0.611111111111111,0.4,"VISITING"
0.384615384615385,0.58974358974359,-2.94871794871794,3.56410256410255,0.625,0.625,0.5,0.4,"VISITING"
0.666666666666667,0.684210526315789,2.94871794871796,2.13157894736842,0.5,0.5,0.529411764705882,0.6,"VISITING"
0.459459459459459,0.692307692307692,-1.37837837837837,6.28205128205128,0.625,0.75,0.7,0.578947368421053,"HOME"
0.368421052631579,0.486486486486487,-2.05263157894736,0.297297297297305,0.875,0.375,0.3,0.263157894736842,"VISITING"
0.857142857142857,0.447368421052632,11.0285714285714,-3.78947368421052,0.875,0.375,0.526315789473684,0.941176470588235,"HOME"
0.341463414634146,0.710526315789474,-5.4390243902439,4.92105263157895,0.25,0.75,0.736842105263158,0.25,"HOME"
0.789473684210526,0.657894736842105,7.39473684210526,6.42105263157895,0.875,0.625,0.533333333333333,0.857142857142857,"VISITING"
0.675675675675676,0.189189189189189,5.94594594594594,-12.6216216216216,0.375,0.375,0.263157894736842,0.75,"HOME"
0.307692307692308,0.487179487179487,-6.02564102564104,-0.307692307692307,0.375,0.125,0.421052631578947,0.3,"VISITING"
0.692307692307692,0.486486486486487,4.61538461538461,0.78378378378379,0.625,0.625,0.368421052631579,0.684210526315789,"HOME"
0.512820512820513,0.125,0.820512820512818,-8.97499999999999,0.625,0,0.1,0.5,"HOME"
0.684210526315789,0.794871794871795,6.21052631578948,6.30769230769232,0.375,1,0.75,0.761904761904762,"VISITING"
0.351351351351351,0.65,-1.54054054054053,2.72499999999999,0.25,0.5,0.736842105263158,0.428571428571429,"VISITING"
0.692307692307692,0.41025641025641,2.23076923076923,-2.69230769230769,0.625,0.125,0.444444444444444,0.80952380952381,"VISITING"
0.666666666666667,0.5,6.41025641025641,-0.125,0.75,0.25,0.45,0.739130434782609,"VISITING"
0.675,0.473684210526316,5.95,-1.15789473684211,0.625,0.625,0.333333333333333,0.684210526315789,"HOME"
0.375,0.358974358974359,-1.55000000000001,-2.28205128205128,0.5,0.75,0.473684210526316,0.444444444444444,"VISITING"
0.473684210526316,0.861111111111111,0.473684210526315,11.1388888888889,0.5,1,0.777777777777778,0.611111111111111,"HOME"
0.333333333333333,0.3,-3.30769230769231,-6.05,0.375,0.25,0.315789473684211,0.333333333333333,"HOME"
0.6,0.769230769230769,3.59999999999999,7.05128205128204,0.625,0.75,0.705882352941177,0.684210526315789,"HOME"
0.421052631578947,0.435897435897436,-1.52631578947368,-4.07692307692308,0.375,0.375,0.5,0.454545454545455,"VISITING"
0.560975609756098,0.162162162162162,2.09756097560975,-9.59459459459458,0.625,0.125,0.166666666666667,0.588235294117647,"HOME"
0.184210526315789,0.5,-12.7105263157895,0.578947368421055,0.375,0.5,0.333333333333333,0.111111111111111,"HOME"
0.357142857142857,0.710526315789474,-5.14285714285715,3.89473684210526,0.25,0.625,0.631578947368421,0.294117647058824,"VISITING"
0.658536585365854,0.8,3.04878048780488,6.675,0.5,1,0.761904761904762,0.571428571428571,"VISITING"
0.425,0.675,-2.075,1.625,0.125,0.625,0.555555555555556,0.380952380952381,"VISITING"
0.375,0.365853658536585,-3,-1.5609756097561,0.625,0.375,0.318181818181818,0.380952380952381,"HOME"
0.461538461538462,0.157894736842105,-1.33333333333334,-9.63157894736842,0.625,0.125,0.157894736842105,0.6,"VISITING"
0.375,0.205128205128205,-2.175,-12,0.75,0.5,0.25,0.25,"HOME"
0.7,0.837837837837838,4.77499999999999,10.5135135135135,0.75,0.875,0.736842105263158,0.7,"VISITING"
0.41025641025641,0.65,-1.7948717948718,6.125,0.375,0.625,0.5625,0.434782608695652,"VISITING"
0.717948717948718,0.75,4.05128205128204,6.52499999999999,0.625,0.625,0.666666666666667,0.789473684210526,"HOME"
0.609756097560976,0.35,3.85365853658537,-3,0.75,0.375,0.333333333333333,0.7,"HOME"
0.666666666666667,0.487179487179487,5.51282051282051,0.179487179487168,0.25,0.375,0.318181818181818,0.727272727272727,"VISITING"
0.348837209302326,0.487179487179487,-5.25581395348837,0.769230769230759,0.25,0.5,0.35,0.277777777777778,"VISITING"
0.804878048780488,0.390243902439024,6.70731707317073,-1.6829268292683,1,0.75,0.5,0.842105263157895,"HOME"
0.658536585365854,0.342105263157895,6.19512195121952,-1.92105263157896,0.625,0.25,0.25,0.708333333333333,"HOME"
0.390243902439024,0.179487179487179,-2.70731707317074,-9.17948717948718,0.75,0.25,0.2,0.409090909090909,"HOME"
0.51219512195122,0.642857142857143,0,2.78571428571429,0.25,0.375,0.75,0.55,"HOME"
0.725,0.682926829268293,4.05,6,0.625,0.625,0.666666666666667,0.8,"VISITING"
0.842105263157895,0.45,10.8947368421053,-1.5,0.875,0.625,0.315789473684211,0.944444444444444,"HOME"
0.682926829268293,0.357142857142857,4.04878048780488,-1.73809523809524,0.625,0.25,0.304347826086957,0.666666666666667,"HOME"
0.571428571428571,0.292682926829268,2.30952380952381,-6.1219512195122,0.75,0.25,0.3,0.611111111111111,"HOME"
0.682926829268293,0.2,1.80487804878049,-12.15,0.75,0.5,0.238095238095238,0.772727272727273,"HOME"
0.525,0.65,1.2,5.325,0.625,0.25,0.588235294117647,0.529411764705882,"VISITING"
0.731707317073171,0.4,6.26829268292683,-1.97500000000001,0.5,0.375,0.375,0.818181818181818,"HOME"
0.121951219512195,0.5,-9.14634146341464,0.225000000000009,0,0.5,0.347826086956522,0.15,"HOME"
0.439024390243902,0.619047619047619,-2.51219512195122,4.23809523809524,0.625,0.75,0.523809523809524,0.571428571428571,"VISITING"
0.45,0.5,-3.675,1.44999999999999,0.5,0.625,0.380952380952381,0.368421052631579,"VISITING"
0.80952380952381,0.348837209302326,6.80952380952381,-1.9767441860465,1,0.25,0.291666666666667,0.85,"HOME"
0.390243902439024,0.414634146341463,-2.02439024390243,-2.2439024390244,0.25,0.125,0.473684210526316,0.416666666666667,"VISITING"
0.404761904761905,0.439024390243902,-2.04761904761905,-3.78048780487805,0.875,0.5,0.523809523809524,0.434782608695652,"HOME"
0.523809523809524,0.341463414634146,0.333333333333329,-3.41463414634147,0.375,0.375,0.318181818181818,0.571428571428571,"HOME"
0.175,0.69047619047619,-9.575,6.04761904761905,0.25,0.625,0.681818181818182,0.157894736842105,"VISITING"
0.380952380952381,0.340909090909091,-1.9047619047619,-5.77272727272728,0.625,0.25,0.4,0.285714285714286,"HOME"
0.846153846153846,0.69047619047619,11.7179487179487,4.23809523809524,0.875,0.75,0.7,0.947368421052632,"HOME"
0.48780487804878,0.285714285714286,0.0487804878048763,-6.33333333333333,0.375,0.125,0.285714285714286,0.705882352941177,"HOME"
0.69047619047619,0.51219512195122,2.59523809523809,1.60975609756098,0.75,0.625,0.409090909090909,0.782608695652174,"VISITING"
0.707317073170732,0.658536585365854,3.7560975609756,5.26829268292684,0.625,0.375,0.611111111111111,0.761904761904762,"HOME"
0.581395348837209,0.738095238095238,2.60465116279069,6.21428571428572,0.75,0.625,0.631578947368421,0.631578947368421,"HOME"
0.195121951219512,0.142857142857143,-12.7073170731707,-8.76190476190476,0.375,0.125,0.0952380952380952,0.157894736842105,"VISITING"
0.720930232558139,0.333333333333333,5.95348837209302,-2.1025641025641,0.5,0.25,0.235294117647059,0.826086956521739,"VISITING"
0.666666666666667,0.428571428571429,6.26190476190476,-2.11904761904762,0.625,0.25,0.5,0.72,"HOME"
0.627906976744186,0.627906976744186,2.3953488372093,4.37209302325581,0.25,0.75,0.545454545454545,0.545454545454545,"HOME"
0.51219512195122,0.333333333333333,1.09756097560975,-3.66666666666667,0.5,0.25,0.304347826086957,0.5,"VISITING"
0.813953488372093,0.523809523809524,7.09302325581396,1.61904761904762,1,0.625,0.434782608695652,0.857142857142857,"HOME"
0.428571428571429,0.35,-2.69047619047619,-2.02500000000001,0.5,0.375,0.277777777777778,0.545454545454545,"VISITING"
0.534883720930233,0.418604651162791,0.651162790697668,-1.95348837209302,0.5,0.875,0.368421052631579,0.590909090909091,"HOME"
0.697674418604651,0.636363636363636,6.44186046511628,2.86363636363636,0.625,0.375,0.714285714285714,0.7,"VISITING"
0.85,0.380952380952381,11.75,-2.04761904761905,0.875,0.25,0.352941176470588,0.95,"HOME"
0.590909090909091,0.674418604651163,2.65909090909091,3.83720930232559,0.75,0.625,0.666666666666667,0.65,"VISITING"
0.428571428571429,0.340909090909091,-3.73809523809524,-2.36363636363636,0.5,0.125,0.28,0.35,"HOME"
0.613636363636364,0.27906976744186,3.75,-6.55813953488371,0.75,0.125,0.272727272727273,0.714285714285714,"HOME"
0.19047619047619,0.642857142857143,-12.5714285714286,5,0.375,0.375,0.578947368421053,0.15,"VISITING"
0.170731707317073,0.5,-9.90243902439025,0.428571428571431,0.25,0.5,0.333333333333333,0.15,"VISITING"
0.162790697674419,0.333333333333333,-8.3953488372093,-5.86666666666666,0.25,0.25,0.384615384615385,0.19047619047619,"HOME"
0.348837209302326,0.418604651162791,-3.53488372093022,-2.97674418604652,0.375,0.25,0.476190476190476,0.368421052631579,"HOME"
0.409090909090909,0.181818181818182,-2.79545454545453,-8.04545454545455,0.75,0.375,0.136363636363636,0.458333333333333,"HOME"
0.5,0.395348837209302,1.02380952380953,-1.62790697674419,0.5,0.625,0.476190476190476,0.473684210526316,"HOME"
0.704545454545455,0.674418604651163,5.79545454545455,2.48837209302326,0.375,0.625,0.578947368421053,0.791666666666667,"HOME"
0.714285714285714,0.186046511627907,3.80952380952381,-12.3953488372093,0.625,0.25,0.227272727272727,0.772727272727273,"HOME"
0.818181818181818,0.166666666666667,7.15909090909092,-9.85714285714285,1,0.25,0.19047619047619,0.863636363636364,"HOME"
0.853658536585366,0.365853658536585,12.0731707317073,-1.95121951219512,0.875,0.375,0.315789473684211,0.952380952380952,"HOME"
0.644444444444444,0.441860465116279,2.88888888888889,-3.6046511627907,0.5,0.5,0.5,0.565217391304348,"VISITING"
0.545454545454545,0.511627906976744,1.52272727272728,1.34883720930232,0.625,0.625,0.416666666666667,0.608695652173913,"HOME"
0.511627906976744,0.681818181818182,0.604651162790702,6.20454545454545,0.625,0.5,0.695652173913043,0.722222222222222,"HOME"
0.418604651162791,0.659090909090909,-2.65116279069767,2.27272727272727,0.375,0.5,0.55,0.521739130434783,"VISITING"
0.651162790697674,0.386363636363636,5,-1.93181818181817,0.5,0.625,0.454545454545455,0.695652173913043,"HOME"
0.272727272727273,0.681818181818182,-6.72727272727273,3.79545454545455,0.125,0.625,0.681818181818182,0.285714285714286,"VISITING"
0.326086956521739,0.333333333333333,-5.89130434782608,-2.35555555555555,0.25,0.125,0.269230769230769,0.263157894736842,"VISITING"
0.577777777777778,0.674418604651163,2.55555555555556,7.0232558139535,0.625,0.75,0.588235294117647,0.619047619047619,"VISITING"
0.622222222222222,0.511627906976744,3.97777777777777,1.34883720930233,0.75,0.5,0.521739130434783,0.727272727272727,"HOME"
0.363636363636364,0.357142857142857,-2.65909090909092,-1.97619047619047,0.375,0.375,0.3,0.4,"VISITING"
0.681818181818182,0.409090909090909,7.31818181818181,-2.63636363636364,0.75,0.25,0.3,0.730769230769231,"HOME"
0.522727272727273,0.181818181818182,0.659090909090907,-12.5227272727273,0.625,0.125,0.217391304347826,0.736842105263158,"HOME"
0.720930232558139,0.319148936170213,4.13953488372093,-5.91489361702128,0.75,0.25,0.37037037037037,0.782608695652174,"HOME"
0.5,0.162790697674419,1.09090909090909,-9.90697674418604,0.625,0.25,0.181818181818182,0.631578947368421,"HOME"
0.857142857142857,0.630434782608696,11.8571428571428,2.56521739130434,0.875,0.375,0.727272727272727,0.954545454545455,"VISITING"
0.377777777777778,0.555555555555556,-1.97777777777777,1.71111111111111,0.5,0.75,0.476190476190476,0.318181818181818,"VISITING"
0.666666666666667,0.727272727272727,6,4.25,0.5,0.875,0.65,0.666666666666667,"VISITING"
0.347826086956522,0.659090909090909,-2.15217391304347,4.97727272727272,0.125,0.5,0.6,0.421052631578947,"VISITING"
0.266666666666667,0.666666666666667,-6.84444444444445,2.26666666666667,0,0.625,0.571428571428571,0.272727272727273,"VISITING"
0.454545454545455,0.5,-3.25,1.18181818181819,0.625,0.5,0.5,0.380952380952381,"VISITING"
0.822222222222222,0.409090909090909,7.26666666666667,-3.70454545454545,1,0.25,0.454545454545455,0.869565217391304,"HOME"
0.159090909090909,0.372093023255814,-9.86363636363636,-1.72093023255813,0.25,0.5,0.333333333333333,0.142857142857143,"HOME"
0.630434782608696,0.422222222222222,4.02173913043478,-2.62222222222222,0.75,0.75,0.35,0.739130434782609,"HOME"
0.565217391304348,0.711111111111111,1.84782608695652,5.82222222222222,0.875,0.375,0.6,0.625,"HOME"
0.688888888888889,0.652173913043478,3.97777777777777,5.45652173913044,0.625,0.5,0.666666666666667,0.681818181818182,"HOME"
0.533333333333333,0.4,1.2,-2.66666666666667,0.75,0.125,0.285714285714286,0.75,"VISITING"
0.177777777777778,0.369565217391304,-12.8,-2.10869565217391,0.125,0.375,0.434782608695652,0.142857142857143,"HOME"
0.355555555555556,0.688888888888889,-2.80000000000001,7.24444444444444,0.375,0.75,0.611111111111111,0.380952380952381,"VISITING"
0.565217391304348,0.673913043478261,2.06521739130434,2.34782608695652,0.5,0.625,0.590909090909091,0.590909090909091,"HOME"
0.666666666666667,0.372093023255814,5.15555555555555,-2.58139534883721,0.625,0.125,0.333333333333333,0.708333333333333,"HOME"
0.177777777777778,0.511111111111111,-7.97777777777779,1.24444444444444,0.375,0.625,0.4,0.227272727272727,"HOME"
0.260869565217391,0.638297872340426,-6.82608695652173,2.55319148936171,0,0.5,0.739130434782609,0.260869565217391,"HOME"
0.733333333333333,0.41304347826087,4.57777777777777,-2.43478260869564,0.875,0.125,0.318181818181818,0.791666666666667,"HOME"
0.340425531914894,0.195652173913043,-2.38297872340425,-7.63043478260869,0.125,0.5,0.130434782608696,0.4,"HOME"
0.3125,0.511111111111111,-5.97916666666666,1.31111111111112,0.25,0.5,0.52,0.25,"VISITING"
0.826086956521739,0.695652173913043,7.34782608695653,5.58695652173913,1,0.25,0.571428571428571,0.875,"HOME"
0.363636363636364,0.695652173913043,-1.95454545454547,4,0.375,0.625,0.695652173913043,0.409090909090909,"VISITING"
0.4,0.673913043478261,-3.86666666666666,5.41304347826087,0.25,0.625,0.619047619047619,0.363636363636364,"VISITING"
0.574468085106383,0.625,2.19148936170212,2.39583333333333,0.625,0.5,0.708333333333333,0.608695652173913,"HOME"
0.574468085106383,0.363636363636364,1.91489361702128,-2.90909090909091,1,0.125,0.315789473684211,0.64,"HOME"
0.444444444444444,0.638297872340426,-3.33333333333333,5.23404255319149,0.5,0.375,0.64,0.363636363636364,"VISITING"
0.347826086956522,0.837209302325581,-2.84782608695653,11.5348837209302,0.375,0.75,0.75,0.363636363636364,"HOME"
0.521739130434783,0.695652173913043,1,7.19565217391305,0.625,0.875,0.631578947368421,0.714285714285714,"HOME"
0.195652173913043,0.177777777777778,-12.0869565217391,-9.37777777777777,0.25,0.25,0.173913043478261,0.181818181818182,"HOME"
0.829787234042553,0.212765957446809,7.31914893617022,-11.6382978723404,1,0.25,0.208333333333333,0.88,"HOME"
0.404255319148936,0.41304347826087,-3.02127659574468,-2.76086956521739,0.125,0.625,0.333333333333333,0.5,"VISITING"
0.173913043478261,0.583333333333333,-9.3695652173913,2.10416666666667,0.25,1,0.5,0.181818181818182,"VISITING"
0.306122448979592,0.645833333333333,-6.16326530612245,5.5625,0.125,0.5,0.653846153846154,0.238095238095238,"VISITING"
0.361702127659574,0.702127659574468,-2.48936170212765,4.04255319148936,0.375,0.75,0.708333333333333,0.304347826086957,"HOME"
0.818181818181818,0.583333333333333,11.0454545454545,2.27083333333334,0.625,0.75,0.541666666666667,0.91304347826087,"HOME"
0.354166666666667,0.355555555555556,-1.89583333333333,-3.08888888888889,0.25,0,0.3,0.428571428571429,"VISITING"
0.638297872340426,0.680851063829787,4.12765957446808,6.93617021276596,0.875,0.75,0.6,0.75,"VISITING"
0.659574468085106,0.680851063829787,2.12765957446808,5.40425531914893,0.5,0.75,0.636363636363636,0.75,"VISITING"
0.521739130434783,0.680851063829787,1.60869565217391,5.3404255319149,0.5,0.25,0.545454545454545,0.5,"HOME"
0.739130434782609,0.5,5.1304347826087,1.04347826086958,0.875,0.625,0.384615384615385,0.8,"HOME"
0.355555555555556,0.434782608695652,-2.04444444444445,-3.71739130434781,0.375,0.375,0.521739130434783,0.391304347826087,"VISITING"
0.191489361702128,0.276595744680851,-7.91489361702128,-6.57446808510637,0.5,0.125,0.260869565217391,0.260869565217391,"HOME"
0.531914893617021,0.833333333333333,1.08510638297872,7.29166666666666,0.75,1,0.772727272727273,0.727272727272727,"HOME"
0.391304347826087,0.6875,-3.89130434782608,7.20833333333333,0.25,0.875,0.619047619047619,0.347826086956522,"HOME"
0.645833333333333,0.425531914893617,2,-2.31914893617021,0.5,0.625,0.363636363636364,0.72,"VISITING"
0.591836734693878,0.208333333333333,2.38775510204081,-11.5208333333333,1,0.25,0.2,0.653846153846154,"HOME"
0.653061224489796,0.170212765957447,5.75510204081633,-9.51063829787235,0.5,0.125,0.166666666666667,0.636363636363636,"HOME"
0.6875,0.531914893617021,5.375,1.72340425531915,0.875,0.625,0.538461538461538,0.72,"VISITING"
0.571428571428571,0.74468085106383,1.83673469387755,5.25531914893617,0.625,0.875,0.666666666666667,0.625,"VISITING"
0.48936170212766,0.3,0.787234042553195,-6.33999999999999,0.5,0,0.357142857142857,0.65,"HOME"
0.208333333333333,0.347826086956522,-7.5,-2.17391304347827,0.625,0.375,0.318181818181818,0.291666666666667,"VISITING"
0.204081632653061,0.395833333333333,-11.5510204081633,-3.33333333333333,0.25,0.125,0.304347826086957,0.217391304347826,"HOME"
0.375,0.446808510638298,-2.16666666666666,-3.46808510638299,0.375,0.5,0.541666666666667,0.333333333333333,"HOME"
0.369565217391304,0.822222222222222,-2.91304347826087,11.2222222222222,0.125,0.75,0.714285714285714,0.4,"VISITING"
0.666666666666667,0.361702127659574,5.08333333333334,-2.57446808510637,0.25,0.5,0.333333333333333,0.8,"HOME"
0.816326530612245,0.63265306122449,6.83673469387755,1.87755102040816,0.875,0.375,0.565217391304348,0.884615384615385,"HOME"
0.361702127659574,0.387755102040816,-1.8936170212766,-3.40816326530613,0.5,0.125,0.291666666666667,0.375,"HOME"
0.673469387755102,0.404255319148936,5.12244897959184,-3.76595744680851,0.75,0.375,0.434782608695652,0.692307692307692,"VISITING"
0.6875,0.612244897959184,3.6875,2.22448979591836,0.625,0.375,0.68,0.695652173913043,"HOME"
0.826086956521739,0.66,11.5217391304348,5.76000000000001,0.75,0.5,0.666666666666667,0.916666666666667,"HOME"
0.346938775510204,0.387755102040816,-1.9591836734694,-1.77551020408163,0.25,0.375,0.416666666666667,0.409090909090909,"HOME"
0.541666666666667,0.270833333333333,1.83333333333333,-6.6875,0.625,0.125,0.25,0.523809523809524,"HOME"
0.354166666666667,0.75,-2.54166666666666,5.16666666666667,0.375,0.875,0.681818181818182,0.391304347826087,"VISITING"
0.625,0.294117647058824,3.625,-6.35294117647059,0.75,0,0.344827586206897,0.72,"HOME"
0.166666666666667,0.4375,-9.4375,-3.75,0.125,0.375,0.52,0.173913043478261,"HOME"
0.541666666666667,0.5,1.375,0.916666666666671,0.75,0.5,0.37037037037037,0.739130434782609,"VISITING"
0.4375,0.62,-2.1875,1.66,0.75,0.25,0.541666666666667,0.48,"HOME"
0.6,0.673469387755102,2.60000000000001,7.02040816326532,1,0.75,0.590909090909091,0.666666666666667,"HOME"
0.361702127659574,0.647058823529412,-3.38297872340426,5.37254901960785,0.125,0.375,0.642857142857143,0.384615384615385,"VISITING"
0.673469387755102,0.56,5,1.78,0.375,0.5,0.52,0.807692307692308,"HOME"
0.82,0.829787234042553,6.88,11.5744680851064,0.875,0.75,0.727272727272727,0.888888888888889,"HOME"
0.375,0.22,-1.77083333333334,-11.18,0.5,0.375,0.192307692307692,0.4,"HOME"
0.416666666666667,0.204081632653061,-3.35416666666666,-7.57142857142858,0.375,0.625,0.125,0.375,"HOME"
0.36,0.607843137254902,-1.81999999999999,2.76470588235294,0.375,1,0.521739130434783,0.434782608695652,"HOME"
0.38,0.38,-1.84,-3.42,0.375,0.125,0.28,0.36,"HOME"
0.693877551020408,0.551020408163265,3.83673469387755,1.95918367346938,0.75,0.75,0.555555555555556,0.708333333333333,"HOME"
0.66,0.66,4.7,6.66000000000001,0.75,0.625,0.565217391304348,0.666666666666667,"HOME"
0.288461538461538,0.26530612244898,-6.36538461538461,-6.71428571428571,0,0.125,0.24,0.227272727272727,"HOME"
0.549019607843137,0.346938775510204,1.33333333333333,-2.69387755102041,0.375,0.375,0.32,0.6,"HOME"
0.63265306122449,0.428571428571429,3.69387755102041,-3.69387755102042,0.75,0.375,0.5,0.730769230769231,"HOME"
0.183673469387755,0.755102040816326,-9.22448979591836,5.26530612244899,0.25,1,0.695652173913043,0.208333333333333,"HOME"
0.510204081632653,0.530612244897959,1.12244897959184,1.12244897959184,0.5,0.75,0.36,0.666666666666667,"VISITING"
0.54,0.387755102040816,1.8,-1.51020408163265,0.75,0.5,0.347826086956522,0.545454545454545,"HOME"
0.607843137254902,0.428571428571429,1.49019607843138,-3.20408163265307,0.25,0.5,0.458333333333333,0.692307692307692,"HOME"
0.215686274509804,0.448979591836735,-11.1764705882353,-2,0.375,0.75,0.391304347826087,0.25,"HOME"
0.54,0.6,1.16000000000001,1.96000000000001,0.75,0.375,0.653846153846154,0.708333333333333,"VISITING"
0.653846153846154,0.68,5.71153846153845,5.32000000000001,0.5,0.375,0.521739130434783,0.652173913043478,"HOME"
0.2,0.8125,-7.5,11.1666666666667,0.5,0.625,0.695652173913043,0.28,"VISITING"
0.34,0.354166666666667,-2.78,-3.79166666666667,0.375,0.125,0.333333333333333,0.375,"HOME"
0.74,0.823529411764706,5.14,6.90196078431373,0.875,0.875,0.739130434782609,0.807692307692308,"HOME"
0.44,0.372549019607843,-2.12,-1.70588235294117,0.625,0.5,0.296296296296296,0.5,"VISITING"
0.30188679245283,0.607843137254902,-6.1320754716981,2.6078431372549,0.125,0.5,0.666666666666667,0.260869565217391,"VISITING"
0.596153846153846,0.26,2.63461538461539,-6.7,0.875,0.125,0.230769230769231,0.678571428571429,"HOME"
0.392156862745098,0.2,-1.60784313725489,-9.02,0.375,0.375,0.16,0.384615384615385,"VISITING"
0.7,0.666666666666667,3.88,5.01960784313727,0.75,0.375,0.5,0.72,"VISITING"
0.5,0.647058823529412,1.03999999999999,6.21568627450979,0.375,0.5,0.541666666666667,0.636363636363636,"HOME"
0.666666666666667,0.64,4.92156862745098,3.88,0.75,0.75,0.521739130434783,0.678571428571429,"HOME"
0.346938775510204,0.557692307692308,-3.95918367346938,1.44230769230769,0.125,0.375,0.5,0.37037037037037,"HOME"
0.215686274509804,0.807692307692308,-8.62745098039215,6.65384615384616,0.5,0.75,0.708333333333333,0.24,"VISITING"
0.549019607843137,0.42,1.8235294117647,-3.88,0.75,0.375,0.44,0.565217391304348,"HOME"
